Datetime	Close	Volume	AAPL-count	AAPL-followers	AAPL-followers happy	AAPL-followers sad	AAPL-happy	AAPL-sad
2013-11-05 15:19:00+00:00	520,353	146493	7	73,109	14,651	24,699	2	2
2013-11-05 15:20:00+00:00	520,363	31580,3	12	344,119	255,492	44,095	9	2
2013-11-05 15:21:00+00:00	520,621	32667,6	9	151,035	58,724	32,217	4	1
2013-11-05 15:22:00+00:00	520,84	34978	12	279,82	-0,001	47,509	0	4
2013-11-05 15:23:00+00:00	521,446	23560,7	5	78,901	47,772	31,128	3	2
2013-11-05 15:24:00+00:00	521,158	15479,8	6	951,401	96,076	-0,002	3	0
2013-11-05 15:25:00+00:00	521,069	16042,1	3	89,806	89,807	-0,002	3	0
2013-11-05 15:26:00+00:00	521,655	24334,2	7	291,959	235,675	28,14	5	1
2013-11-05 15:27:00+00:00	521,526	17119,3	5	87,586	82,123	5,462	3	2
2013-11-05 15:28:00+00:00	521,387	9462,91	12	505,855	403,168	11,66	6	1
2013-11-05 15:29:00+00:00	521,198	19412,7	2	89,828	0	-0,002	0	0
2013-11-05 15:30:00+00:00	521,297	11989,6	6	99,053	40,075	5,097	2	1
2013-11-05 15:31:00+00:00	521,794	36861,9	7	185,998	0	8,942	0	2
2013-11-05 15:32:00+00:00	522,103	34188,4	9	305,649	130,401	-0,002	2	0
2013-11-05 15:33:00+00:00	521,605	10144,9	3	77,87	42,614	35,254	2	1
2013-11-05 15:34:00+00:00	521,665	13950	6	239,749	198,745	-0,002	3	0
2013-11-05 15:35:00+00:00	521,347	13211,7	3	66,479	59,698	6,78	2	1
2013-11-05 15:36:00+00:00	521,854	44509,3	4	113,106	74,909	35,55	2	1
2013-11-05 15:37:00+00:00	521,854	5934,44	2	83,582	0,001	-0,003	0	0
2013-11-05 15:38:00+00:00	521,917	76911,3	11	197,432	65,044	3,739	5	1
2013-11-05 15:39:00+00:00	521,794	24709,4	5	125,729	68,389	-0,003	4	0
2013-11-05 15:40:00+00:00	521,933	203002	5	74,878	14,427	2,643	2	1
2013-11-05 15:41:00+00:00	521,914	166135	3	151,84	151,841	-0,003	3	0
2013-11-05 15:42:00+00:00	522,301	39396,6	4	121,971	53,123	53,119	1	1
2013-11-05 15:43:00+00:00	522,162	17095,2	4	38,097	20,893	14,557	2	1
2013-11-05 15:44:00+00:00	522,311	34256,8	2	30,982	1,001	29,98	1	1
2013-11-05 15:45:00+00:00	522,421	47108,4	2	69,034	0,001	-0,003	0	0
2013-11-05 15:46:00+00:00	522,5	36714,1	6	138,063	109,763	-0,003	5	0
2013-11-05 15:47:00+00:00	522,567	10758,4	6	179,254	137,913	6,63	3	1
2013-11-05 15:48:00+00:00	522,958	38356,6	3	202,871	66,933	99,756	1	1
2013-11-05 15:49:00+00:00	522,781	39616,9	3	124,227	21,424	102,8	1	2
2013-11-05 15:50:00+00:00	523,246	23323,3	2	21,719	21,72	-0,004	2	0
2013-11-05 15:51:00+00:00	522,868	22447,3	4	59,953	57,308	2,642	3	1
2013-11-05 15:52:00+00:00	522,828	17954,2	1	11,661	0	11,658	0	1
2013-11-05 15:53:00+00:00	522,947	14205,4	3	74,71	48,083	-0,004	1	0
2013-11-05 15:54:00+00:00	522,868	17967,3	6	123,465	93,23	11,658	4	1
2013-11-05 15:55:00+00:00	522,928	7392,9	2	28,847	28,848	-0,004	2	0
2013-11-05 15:56:00+00:00	523,052	12972,3	4	44,451	0,001	32,617	0	2
2013-11-05 15:57:00+00:00	522,918	20700,1	4	70,233	52,137	5,287	2	1
2013-11-05 15:58:00+00:00	522,918	12199,8	3	57,829	57,831	-0,005	2	1
2013-11-05 15:59:00+00:00	522,908	23869,5	5	67,906	45,6	11,657	2	1
2013-11-05 16:00:00+00:00	522,828	15680	4	64,491	21,563	-0,005	2	0
2013-11-05 16:01:00+00:00	522,659	12345,6	4	124,543	29,116	95,424	2	2
2013-11-05 16:02:00+00:00	522,634	9612,78	1	98,229	98,231	-0,005	1	0
2013-11-05 16:03:00+00:00	522,59	20007,1	4	320,381	79,387	7,676	1	1
2013-11-05 16:04:00+00:00	523,246	15977,7	4	122,773	83,415	-0,005	2	0
2013-11-05 16:05:00+00:00	522,908	22948,2	2	8,485	7,073	-0,005	1	0
2013-11-05 16:06:00+00:00	522,848	11271,4	3	62,22	12,002	-0,005	1	0
2013-11-05 16:07:00+00:00	523,166	25384,3	9	987,2	79,862	11,657	5	1
2013-11-05 16:08:00+00:00	523,119	19394,5	2	23,523	18,14	5,38	1	1
2013-11-05 16:09:00+00:00	522,878	27634,4	4	60,541	17,806	-0,005	1	0
2013-11-05 16:10:00+00:00	522,848	7569,93	1	261,686	261,688	-0,005	1	0
2013-11-05 16:11:00+00:00	522,958	21721	4	96,427	84,429	-0,005	3	0
2013-11-05 16:12:00+00:00	522,729	59303,1	1	26,72	26,722	-0,005	1	0
2013-11-05 16:13:00+00:00	522,705	24095,8	3	59,332	4,244	-0,005	1	0
2013-11-05 16:14:00+00:00	522,649	51586,4	5	84,724	16,112	-0,005	3	0
2013-11-05 16:15:00+00:00	522,629	38500,4	4	191,554	185,726	5,826	3	1
2013-11-05 16:16:00+00:00	522,48	7659,45	2	39,263	33,183	-0,005	1	0
2013-11-05 16:17:00+00:00	522,281	9835,07	10	307,348	307,351	-0,005	10	0
2013-11-05 16:18:00+00:00	522,262	11897	2	20,962	20,965	-0,005	2	0
2013-11-05 16:19:00+00:00	522,023	36876	2	203,622	0,002	203,618	0	2
2013-11-05 16:20:00+00:00	522,023	44514,3	2	57,545	54,719	-0,005	1	0
2013-11-05 16:21:00+00:00	521,943	19184,3	2	14,111	11,663	-0,005	1	0
2013-11-05 16:22:00+00:00	522,242	17026,8	1	54,717	0,001	-0,005	0	0
2013-11-05 16:23:00+00:00	522,033	12620,2	3	4	2,001	-0,005	1	0
2013-11-05 16:24:00+00:00	521,874	14805,9	0	0	0,001	-0,005	0	0
2013-11-05 16:25:00+00:00	521,963	10353,1	1	50,08	50,081	-0,005	1	0
2013-11-05 16:26:00+00:00	521,953	4320,07	2	95,351	0,001	28,137	0	1
2013-11-05 16:27:00+00:00	521,804	11343,8	2	31,606	5,569	-0,005	1	0
2013-11-05 16:28:00+00:00	521,804	11122,5	3	217,949	217,95	-0,005	3	0
2013-11-05 16:29:00+00:00	521,755	11502,8	4	44,961	22,875	7,869	2	1
2013-11-05 16:30:00+00:00	521,838	11356,9	2	263,392	0,001	-0,005	0	0
2013-11-05 16:31:00+00:00	521,933	19859,2	2	40,896	0,001	-0,005	0	0
2013-11-05 16:32:00+00:00	522,083	14598,7	2	14,019	7,617	6,398	1	1
2013-11-05 16:33:00+00:00	521,844	11863,8	2	18,823	2,001	-0,005	1	0
2013-11-05 16:34:00+00:00	521,953	5433,53	1	2,829	0,001	2,823	0	1
2013-11-05 16:35:00+00:00	521,782	8258,93	1	7,682	0,001	-0,005	0	0
2013-11-05 16:36:00+00:00	521,933	3624,03	3	62,533	0,001	62,527	0	3
2013-11-05 16:37:00+00:00	522,262	8241,83	6	320,445	28,828	11,657	1	1
2013-11-05 16:38:00+00:00	522,122	7909,9	3	51,947	49,947	-0,005	2	0
2013-11-05 16:39:00+00:00	521,884	4260,73	8	133,908	74,833	2,995	4	1
2013-11-05 16:40:00+00:00	522,242	7741,93	2	215,188	215,188	-0,005	2	0
2013-11-05 16:41:00+00:00	522,272	18175,5	4	101,855	0,002	-0,005	0	0
2013-11-05 16:42:00+00:00	522,341	8549,61	3	69,265	27,792	-0,005	2	0
2013-11-05 16:43:00+00:00	522,689	24033,5	3	99,041	87,379	-0,005	2	0
2013-11-05 16:44:00+00:00	522,918	38132,3	6	317,545	297,027	20,513	5	1
2013-11-05 16:45:00+00:00	522,779	27284,3	6	79,75	23,048	51,956	2	2
2013-11-05 16:46:00+00:00	522,669	20556,3	4	85,275	66,018	15,648	2	1
2013-11-05 16:47:00+00:00	522,789	16109,5	1	28,829	0,003	-0,004	0	0
2013-11-05 16:48:00+00:00	523,174	27106,3	7	167,016	24,548	-0,004	3	0
2013-11-05 16:49:00+00:00	523,027	19884,4	1	3,002	0,003	2,996	0	1
2013-11-05 16:50:00+00:00	522,769	19488,1	2	66,279	63,28	2,996	1	1
2013-11-05 16:51:00+00:00	522,6	13136,2	5	141,941	42,193	74,785	1	3
2013-11-05 16:52:00+00:00	522,56	16173,9	1	75,659	75,66	-0,004	1	0
2013-11-05 16:53:00+00:00	522,609	5470,75	1	29,362	29,363	-0,004	1	0
2013-11-05 16:54:00+00:00	522,699	7290,31	2	297,422	261,688	-0,004	1	0
2013-11-05 16:55:00+00:00	522,609	1257,3	3	70,736	37,737	-0,004	2	0
2013-11-05 16:56:00+00:00	522,381	7840,5	4	46,588	28,589	8,996	2	1
2013-11-05 16:57:00+00:00	522,272	4287,88	6	125,732	116,141	-0,004	5	0
2013-11-05 16:58:00+00:00	522,152	5419,45	3	229,127	6,167	210,467	1	1
2013-11-05 16:59:00+00:00	522,103	5838,88	4	63,774	52,875	-0,004	2	0
2013-11-05 17:00:00+00:00	521,904	19880,4	1	48,633	0,003	-0,004	0	0
2013-11-05 17:01:00+00:00	521,899	13859,4	2	162,534	0,003	-0,004	0	0
2013-11-05 17:02:00+00:00	521,635	41352	5	163,168	6,167	-0,004	1	0
2013-11-05 17:03:00+00:00	521,665	15925,4	5	392,852	21,068	1,996	2	1
2013-11-05 17:04:00+00:00	521,938	14139,1	1	65,721	65,722	-0,004	1	0
2013-11-05 17:05:00+00:00	521,844	8577,78	2	13,557	3,608	-0,004	1	0
2013-11-05 17:06:00+00:00	521,539	8993,19	2	43,248	6,931	-0,004	1	0
2013-11-05 17:07:00+00:00	521,442	29884,4	1	33,002	33,003	-0,004	1	0
2013-11-05 17:08:00+00:00	521,436	13200,6	4	68,07	64,754	-0,004	3	0
2013-11-05 17:09:00+00:00	521,376	12134,4	5	53,388	47,224	-0,004	4	0
2013-11-05 17:10:00+00:00	521,019	24218,5	1	105,813	105,814	-0,004	1	0
2013-11-05 17:11:00+00:00	521,087	46082,4	4	100,479	0,003	41,469	0	1
2013-11-05 17:12:00+00:00	521,108	12621,2	2	38,746	0,003	-0,004	0	0
2013-11-05 17:13:00+00:00	521,108	16011,9	2	66,557	18,361	-0,004	1	0
2013-11-05 17:14:00+00:00	521,178	16127,6	2	36,725	23,92	-0,004	1	0
2013-11-05 17:15:00+00:00	521,178	18505,4	5	48,71	0,003	20,465	0	2
2013-11-05 17:16:00+00:00	521,238	13187,5	5	44,777	44,778	-0,004	4	1
2013-11-05 17:17:00+00:00	521,178	8454,06	3	47,336	22,477	-0,004	2	0
2013-11-05 17:18:00+00:00	521,178	83107,3	2	247,091	247,091	-0,004	2	0
2013-11-05 17:19:00+00:00	521,158	11820,6	1	26,156	0,003	-0,004	0	0
2013-11-05 17:20:00+00:00	521,049	19960,8	3	229,282	4,586	41,469	1	1
2013-11-05 17:21:00+00:00	521,506	32877,8	1	29,362	29,363	-0,004	1	0
2013-11-05 17:22:00+00:00	522,192	22157,6	4	275,613	8,488	-0,004	1	0
2013-11-05 17:23:00+00:00	522,104	63056,9	3	44,882	8,488	-0,004	1	0
2013-11-05 17:24:00+00:00	522,222	12715,8	7	140,606	54,451	-0,004	4	0
2013-11-05 17:25:00+00:00	521,924	17640,4	1	927,859	0,003	-0,004	0	0
2013-11-05 17:26:00+00:00	521,804	3614,98	6	170,839	59,444	83,267	2	3
2013-11-05 17:27:00+00:00	522,013	11487,7	2	39,632	37,633	-0,004	1	0
2013-11-05 17:28:00+00:00	521,953	4661,05	6	304,42	253,268	-0,004	4	0
2013-11-05 17:29:00+00:00	522,01	6355,88	2	21,563	21,565	-0,004	2	0
2013-11-05 17:30:00+00:00	522,162	23408,8	0	0,002	0,004	-0,004	0	0
2013-11-05 17:31:00+00:00	522,381	8501,33	2	40,296	20,473	-0,004	1	0
2013-11-05 17:32:00+00:00	522,301	10175	2	13,786	0,004	-0,004	0	0
2013-11-05 17:33:00+00:00	522,401	8447,02	3	100,397	33,004	32,996	1	1
2013-11-05 17:34:00+00:00	522,47	11799,5	3	167,056	146,394	-0,004	2	0
2013-11-05 17:35:00+00:00	522,764	22838,5	2	15,25	0,004	-0,004	0	0
2013-11-05 17:36:00+00:00	522,431	80529,3	3	564,168	500,893	63,273	2	1
2013-11-05 17:37:00+00:00	522,58	-45539,3	5	361,332	82,802	-0,004	3	0
2013-11-05 17:38:00+00:00	522,745	-230575	3	223,62	220,622	-0,004	2	0
2013-11-05 17:39:00+00:00	522,938	26742,2	3	17,128	3,468	13,658	1	2
2013-11-05 17:40:00+00:00	522,948	10817,8	1	42,061	42,063	-0,004	1	0
2013-11-05 17:41:00+00:00	522,987	34992,1	6	84,051	80,053	3,996	4	2
2013-11-05 17:42:00+00:00	523,097	15983,8	2	80,172	80,174	-0,004	2	0
2013-11-05 17:43:00+00:00	523,077	17778,2	5	133,629	130,631	2,996	4	1
2013-11-05 17:44:00+00:00	522,53	26957,4	6	123,502	62,424	-0,004	3	0
2013-11-05 17:45:00+00:00	522,331	16153,7	2	46,549	46,551	-0,004	2	0
2013-11-05 17:46:00+00:00	522,053	10275,6	3	14,951	10,054	-0,004	1	0
2013-11-05 17:47:00+00:00	522,331	14933,7	1	1,002	0,004	-0,004	0	0
2013-11-05 17:48:00+00:00	522,117	8512,4	2	184,098	91,229	-0,004	1	0
2013-11-05 17:49:00+00:00	522,49	7171,62	0	0,002	0,004	-0,004	0	0
2013-11-05 17:50:00+00:00	522,719	4506,15	1	13,603	13,605	-0,004	1	0
2013-11-05 17:51:00+00:00	522,53	7543,78	7	1964,41	0,004	4,119	0	1
2013-11-05 17:52:00+00:00	522,749	5427,5	6	128,466	53,867	-0,004	3	0
2013-11-05 17:53:00+00:00	522,649	10867,1	5	82,953	11,004	-0,004	1	0
2013-11-05 17:54:00+00:00	522,53	13760,9	7	218,479	45,685	8,481	2	1
2013-11-05 17:55:00+00:00	522,51	5632,69	9	267,588	6,561	-0,004	1	0
2013-11-05 17:56:00+00:00	522,52	5300,76	3	466,314	28,146	-0,004	1	0
2013-11-05 17:57:00+00:00	522,689	13567,7	4	7,022	1,418	1,996	2	1
2013-11-05 17:58:00+00:00	522,649	7423,08	1	105,813	105,815	-0,004	1	0
2013-11-05 17:59:00+00:00	522,649	2840,48	3	74,79	41,477	-0,004	1	0
2013-11-05 18:00:00+00:00	522,678	9986,96	2	472,093	472,095	-0,004	2	0
2013-11-05 18:01:00+00:00	522,723	28673,4	2	21,413	21,415	-0,004	2	0
2013-11-05 18:02:00+00:00	522,729	603,502	2	19,705	16,707	2,996	1	1
2013-11-05 18:03:00+00:00	522,679	3522,44	6	47,354	23,362	-0,004	3	0
2013-11-05 18:04:00+00:00	522,57	7019,74	0	0,002	0,004	-0,004	0	0
2013-11-05 18:05:00+00:00	522,619	2627,25	6	108,755	42,759	-0,004	1	0
2013-11-05 18:06:00+00:00	522,779	3067,8	3	42,211	13,788	-0,004	1	0
2013-11-05 18:07:00+00:00	522,848	69322,3	8	190,634	0,004	27,36	0	2
2013-11-05 18:08:00+00:00	522,88	164537	8	276,812	140,681	-0,004	3	0
2013-11-05 18:09:00+00:00	522,683	3554,63	6	341,024	33,248	-0,004	2	0
2013-11-05 18:10:00+00:00	523,176	14591,7	1	62,875	0,004	-0,004	0	0
2013-11-05 18:11:00+00:00	523,041	13679,4	1	103,964	103,966	-0,004	1	0
2013-11-05 18:12:00+00:00	523,564	28715,6	4	120,585	0,004	-0,004	0	0
2013-11-05 18:13:00+00:00	523,196	26807,6	4	113,198	48,087	2,996	1	1
2013-11-05 18:14:00+00:00	523,465	7138,43	6	103,661	57,433	-0,004	3	0
2013-11-05 18:15:00+00:00	523,236	5953,55	3	20,022	13,095	6,924	2	1
2013-11-05 18:16:00+00:00	523,386	4870,26	6	143,849	131,052	2,996	4	1
2013-11-05 18:17:00+00:00	523,405	8641,15	1	1,417	1,418	-0,004	1	0
2013-11-05 18:18:00+00:00	523,226	11907,1	7	138,091	15,216	-0,004	2	0
2013-11-05 18:19:00+00:00	523,067	7465,32	7	242,945	32,745	11,658	1	1
2013-11-05 18:20:00+00:00	523,296	8851,37	3	65,757	0,004	-0,004	0	0
2013-11-05 18:21:00+00:00	523,176	5247,45	2	136,156	136,156	-0,004	2	0
2013-11-05 18:22:00+00:00	523,23	2615,18	1	39,323	0,004	-0,004	0	0
2013-11-05 18:23:00+00:00	523,057	12864,7	11	168,554	78,953	14,209	3	1
2013-11-05 18:24:00+00:00	523,087	724,203	1	63,281	0,004	63,273	0	1
2013-11-05 18:25:00+00:00	523,166	4043,46	1	17,696	17,696	-0,004	1	0
2013-11-05 18:26:00+00:00	523,165	8921,77	3	48,17	0,004	15,162	0	2
2013-11-05 18:27:00+00:00	523,117	7084,11	2	11,7	9,699	-0,004	1	0
2013-11-05 18:28:00+00:00	523,286	13396,7	3	53,074	26,687	20,465	1	1
2013-11-05 18:29:00+00:00	523,236	5645,76	8	168,319	136,41	20,037	3	3
2013-11-05 18:30:00+00:00	523,286	21938,3	1	2,834	0,003	-0,004	0	0
2013-11-05 18:31:00+00:00	523,445	8338,39	6	77,683	8,429	17,317	1	2
2013-11-05 18:32:00+00:00	523,266	6678,76	3	238,594	229,931	-0,004	2	0
2013-11-05 18:33:00+00:00	523,246	10466,7	2	111,744	0,003	100,51	0	1
2013-11-05 18:34:00+00:00	523,256	10562,3	4	96,566	63,564	-0,004	3	0
2013-11-05 18:35:00+00:00	523,077	10274,6	2	103,269	103,267	-0,004	2	0
2013-11-05 18:36:00+00:00	522,981	44399,7	1	14,838	0,004	-0,004	0	0
2013-11-05 18:37:00+00:00	523,007	13153,3	0	0,006	0,004	-0,004	0	0
2013-11-05 18:38:00+00:00	522,898	8680,37	0	0,006	0,004	-0,004	0	0
2013-11-05 18:39:00+00:00	522,605	17508,6	3	52,467	32,531	19,93	1	2
2013-11-05 18:40:00+00:00	522,609	7953,15	2	57,493	0,004	-0,004	0	0
2013-11-05 18:41:00+00:00	522,749	5928,4	4	32,594	1,004	17,371	1	2
2013-11-05 18:42:00+00:00	522,361	11112,5	2	32,948	12,771	20,17	1	1
2013-11-05 18:43:00+00:00	522,6	11121,5	2	46,929	0,004	9,743	0	1
2013-11-05 18:44:00+00:00	522,515	4707,32	2	23,992	2,24	21,745	1	1
2013-11-05 18:45:00+00:00	522,818	6674,73	2	41,668	0,004	8,657	0	1
2013-11-05 18:46:00+00:00	522,888	7928,01	9	60,555	29,5	9,657	3	2
2013-11-05 18:47:00+00:00	522,729	2695,64	3	52,395	8,311	-0,003	1	0
2013-11-05 18:48:00+00:00	522,888	8044,68	2	13,078	7,878	-0,003	1	0
2013-11-05 18:49:00+00:00	522,952	4877,3	3	179,684	179,68	-0,003	3	0
2013-11-05 18:50:00+00:00	522,659	2514,59	2	156,24	111,964	-0,003	1	0
2013-11-05 18:51:00+00:00	522,629	1106,42	3	99,692	70,861	-0,003	2	0
2013-11-05 18:52:00+00:00	522,977	6374,99	11	260,316	165,741	-0,003	7	0
2013-11-05 18:53:00+00:00	522,812	4409,59	4	60,819	48,087	-0,003	3	0
2013-11-05 18:54:00+00:00	522,514	18193,6	2	87,649	7,814	-0,003	1	0
2013-11-05 18:55:00+00:00	522,555	2999,41	2	68,658	68,654	-0,003	2	0
2013-11-05 18:56:00+00:00	522,48	3484,22	1	26,485	26,481	-0,003	1	0
2013-11-05 18:57:00+00:00	522,534	7275,22	4	85,186	84,182	0,997	3	1
2013-11-05 18:58:00+00:00	522,59	6819,57	10	464,805	66,923	283,631	4	2
2013-11-05 18:59:00+00:00	522,58	5951,54	0	0,008	0,004	-0,003	0	0
2013-11-05 19:00:00+00:00	522,55	7362,73	2	295,689	8,664	287,018	1	1
2013-11-05 19:01:00+00:00	522,682	5886,16	4	134,547	34,381	20,491	2	1
2013-11-05 19:02:00+00:00	522,66	7372,79	2	15,256	14,252	-0,003	1	0
2013-11-05 19:03:00+00:00	522,51	9857,2	3	45,325	32,476	-0,003	2	0
2013-11-05 19:04:00+00:00	522,57	6437,36	3	52,334	0,004	-0,003	0	0
2013-11-05 19:05:00+00:00	522,749	3235,78	2	6,366	6,363	-0,003	2	0
2013-11-05 19:06:00+00:00	522,749	3847,33	0	0,007	0,004	-0,003	0	0
2013-11-05 19:07:00+00:00	522,525	2759,01	3	19,337	15,334	3,997	1	2
2013-11-05 19:08:00+00:00	522,55	3463,1	2	35,347	22,499	12,842	1	1
2013-11-05 19:09:00+00:00	522,49	42009,8	4	202,276	192,999	-0,003	3	0
2013-11-05 19:10:00+00:00	522,639	12311,4	1	63,301	0,004	-0,003	0	0
2013-11-05 19:11:00+00:00	522,51	4401,54	3	70,642	42,513	28,122	2	1
2013-11-05 19:12:00+00:00	522,828	11127,6	0	0,008	0,004	-0,003	0	0
2013-11-05 19:13:00+00:00	522,918	5835,87	2	29,517	29,513	-0,003	2	0
2013-11-05 19:14:00+00:00	522,948	22156,6	2	220,81	3,468	217,335	1	1
2013-11-05 19:15:00+00:00	522,987	10591,5	6	123,541	52,802	35,025	2	1
2013-11-05 19:16:00+00:00	523,166	11502,8	1	4,25	4,246	-0,004	1	0
2013-11-05 19:17:00+00:00	523,057	6344,82	3	156,836	148,587	6,241	1	1
2013-11-05 19:18:00+00:00	522,958	8510,39	1	48,967	48,963	-0,004	1	0
2013-11-05 19:19:00+00:00	523,176	5498,91	2	9,485	0,004	9,473	0	2
2013-11-05 19:20:00+00:00	523,375	15922,4	2	38,485	33,004	-0,004	1	0
2013-11-05 19:21:00+00:00	523,882	38989,3	2	29,464	23,983	5,473	1	1
2013-11-05 19:22:00+00:00	523,673	131028	1	3,008	0,004	2,996	0	1
2013-11-05 19:23:00+00:00	523,862	41073,4	5	104,592	83,571	-0,004	3	0
2013-11-05 19:24:00+00:00	523,852	14744,6	4	162,491	24,843	41,481	1	1
2013-11-05 19:25:00+00:00	523,753	10089,6	4	102,975	53,126	2,996	1	1
2013-11-05 19:26:00+00:00	523,763	33915,8	3	93,429	65,3	28,121	2	1
2013-11-05 19:27:00+00:00	523,842	8091,96	3	6,25	4,246	-0,004	1	0
2013-11-05 19:28:00+00:00	523,902	10795,6	0	0,007	0,003	-0,004	0	0
2013-11-05 19:29:00+00:00	523,643	11043,1	3	29,45	9,902	-0,004	1	0
2013-11-05 19:30:00+00:00	523,475	18911,7	2	17,114	14,109	2,996	1	1
2013-11-05 19:31:00+00:00	523,822	11378	4	103,6	42,252	-0,004	1	0
2013-11-05 19:32:00+00:00	523,803	12051,9	5	62,011	21,806	25,949	2	2
2013-11-05 19:33:00+00:00	523,634	15992,8	2	10,173	9,168	-0,004	1	0
2013-11-05 19:34:00+00:00	523,922	16263,4	4	62,269	36,245	26,015	3	1
2013-11-05 19:35:00+00:00	523,793	3167,38	5	273,77	159,828	52,241	1	3
2013-11-05 19:36:00+00:00	523,952	77380	2	29,812	29,808	-0,004	2	0
2013-11-05 19:37:00+00:00	524,131	21527,9	6	38,179	15,251	3,313	2	1
2013-11-05 19:38:00+00:00	523,991	14241,6	3	142,127	41,5	2,996	1	1
2013-11-05 19:39:00+00:00	523,942	10606,6	2	10,15	7,144	2,996	1	1
2013-11-05 19:40:00+00:00	523,872	14740,5	4	35,509	2,452	33,047	1	3
2013-11-05 19:41:00+00:00	523,788	6739,11	3	214,552	177,761	-0,004	1	0
2013-11-05 19:42:00+00:00	524,011	14991	2	14,928	14,922	-0,004	2	0
2013-11-05 19:43:00+00:00	523,977	13121,1	4	41,099	25,725	4,686	2	1
2013-11-05 19:44:00+00:00	524,081	6788,39	3	96,358	29,464	-0,004	1	0
2013-11-05 19:45:00+00:00	523,693	8985,14	3	16,115	1,002	14,103	1	1
2013-11-05 19:46:00+00:00	523,982	9717,39	2	13,322	2,002	11,31	1	1
2013-11-05 19:47:00+00:00	523,743	16827,7	2	32,496	0,002	-0,004	0	0
2013-11-05 19:48:00+00:00	523,545	6458,48	1	15,977	15,971	-0,004	1	0
2013-11-05 19:49:00+00:00	523,445	16653,6	5	113,744	24,099	74,387	2	1
2013-11-05 19:50:00+00:00	523,654	7181,68	2	19,214	14,109	5,095	1	1
2013-11-05 19:51:00+00:00	523,822	4286,88	1	27,008	0,002	26,996	0	1
2013-11-05 19:52:00+00:00	523,773	6992,58	3	124,327	24,292	-0,004	1	0
2013-11-05 19:53:00+00:00	523,832	6479,6	4	114,717	53,728	-0,004	3	0
2013-11-05 19:54:00+00:00	523,743	4901,44	0	0,008	0,003	-0,004	0	0
2013-11-05 19:55:00+00:00	523,922	11803,5	1	101,738	101,733	-0,004	1	0
2013-11-05 19:56:00+00:00	523,723	10508	4	30,504	15,251	-0,004	2	0
2013-11-05 19:57:00+00:00	523,902	16059,2	1	106,587	0,003	-0,004	0	0
2013-11-05 19:58:00+00:00	523,713	6757,21	2	44,928	23,899	-0,004	1	0
2013-11-05 19:59:00+00:00	523,753	3419,85	3	90,352	57,347	-0,004	2	0
2013-11-05 20:00:00+00:00	523,812	16214,1	4	49,497	29,639	-0,004	2	0
2013-11-05 20:01:00+00:00	523,912	20808,8	5	108,774	53,126	0,996	1	1
2013-11-05 20:02:00+00:00	524,02	14894,4	1	50,861	0,004	50,849	0	1
2013-11-05 20:03:00+00:00	523,862	18192,6	11	291,239	222,894	28,555	6	3
2013-11-05 20:04:00+00:00	523,712	11260,3	7	112,477	68,159	-0,004	5	0
2013-11-05 20:05:00+00:00	523,756	6491,67	3	106,099	4,004	2,232	1	1
2013-11-05 20:06:00+00:00	523,822	6505,75	4	323,901	323,897	-0,004	4	0
2013-11-05 20:07:00+00:00	523,783	10968,7	3	145,122	145,118	-0,004	3	0
2013-11-05 20:08:00+00:00	523,972	13308,2	1	14,256	0,004	-0,004	0	0
2013-11-05 20:09:00+00:00	524,081	27183,8	5	78,784	66,657	-0,004	3	0
2013-11-05 20:10:00+00:00	524,151	14255,7	3	39,641	0,004	35,27	0	2
2013-11-05 20:11:00+00:00	523,991	16516,8	4	219,225	143,544	-0,004	3	0
2013-11-05 20:12:00+00:00	523,832	19640	3	84,442	84,438	-0,004	3	0
2013-11-05 20:13:00+00:00	523,494	8827,23	2	5,59	0,004	-0,004	0	0
2013-11-05 20:14:00+00:00	523,594	16061,2	0	0,007	0,004	-0,004	0	0
2013-11-05 20:15:00+00:00	523,614	11600,3	4	56,541	30,614	11,31	1	1
2013-11-05 20:16:00+00:00	523,484	11332,8	1	27,32	0,004	-0,004	0	0
2013-11-05 20:17:00+00:00	523,196	18306,2	3	54,007	54,004	-0,004	3	0
2013-11-05 20:18:00+00:00	522,967	21162,8	4	60,478	16,569	-0,004	2	0
2013-11-05 20:19:00+00:00	523,196	12760	1	4,13	4,127	-0,004	1	0
2013-11-05 20:20:00+00:00	523,166	7724,83	4	55,007	20,004	0,996	1	1
2013-11-05 20:21:00+00:00	523,216	37214	2	75,581	25,558	-0,004	1	0
2013-11-05 20:22:00+00:00	522,987	12392,9	0	0,007	0,004	-0,004	0	0
2013-11-05 20:23:00+00:00	522,858	36740,2	3	28,24	16,314	4,239	1	1
2013-11-05 20:24:00+00:00	522,595	23184,5	1	31,991	31,989	-0,004	1	0
2013-11-05 20:25:00+00:00	522,828	12731,9	4	67,014	67,012	-0,004	4	0
2013-11-05 20:26:00+00:00	522,7	6724,02	1	28,132	0,005	-0,004	0	0
2013-11-05 20:27:00+00:00	522,53	70425,7	2	4,739	0,005	-0,004	0	0
2013-11-05 20:28:00+00:00	522,649	51426,4	1	26,672	26,67	-0,004	1	0
2013-11-05 20:29:00+00:00	522,669	12776,1	3	46,28	36,379	-0,004	2	0
2013-11-05 20:30:00+00:00	522,948	10200,2	1	176,106	176,105	-0,004	1	0
2013-11-05 20:31:00+00:00	522,789	26984,6	3	210,2	14,253	-0,004	1	0
