Datetime	Close	Volume	MSFT-count	MSFT-followers	MSFT-followers happy	MSFT-followers sad
2013-08-08 16:04:00+00:00	32,414	102586	5	454,429	368,117	86,309
2013-08-08 16:05:00+00:00	32,4436	83593,9	4	60,132	43,693	16,436
2013-08-08 16:06:00+00:00	32,4238	89163,5	1	30,449	-0,003	30,449
2013-08-08 16:07:00+00:00	32,4238	103481	2	84,479	84,473	0,002
2013-08-08 16:08:00+00:00	32,4238	99109,4	4	41,795	25,914	7,939
2013-08-08 16:09:00+00:00	32,4041	90501,8	1	16,066	-0,003	0,002
2013-08-08 16:10:00+00:00	32,4041	192204	2	93,062	36,301	56,756
2013-08-08 16:11:00+00:00	32,4041	110390	2	330,011	-0,003	0,002
2013-08-08 16:12:00+00:00	32,4337	28480,2	0	0,003	-0,003	0,002
2013-08-08 16:13:00+00:00	32,4534	148628	1	484,581	484,575	0,002
2013-08-08 16:14:00+00:00	32,5027	366941	3	70,125	-0,003	70,124
2013-08-08 16:15:00+00:00	32,5619	289028	1	13,307	-0,003	0,002
2013-08-08 16:16:00+00:00	32,5619	139317	9	140,761	55,233	0,002
2013-08-08 16:17:00+00:00	32,5323	41954,2	2	6,362	6,356	0,002
2013-08-08 16:18:00+00:00	32,5421	62964,3	3	234,02	-0,003	23,603
2013-08-08 16:19:00+00:00	32,5224	91937,6	1	195,551	-0,003	0,002
2013-08-08 16:20:00+00:00	32,5519	92343,5	0	0,003	-0,003	0,002
2013-08-08 16:21:00+00:00	32,5323	78276,9	1	8,891	8,885	0,002
2013-08-08 16:22:00+00:00	32,5519	44971,9	0	0,003	-0,003	0,002
2013-08-08 16:23:00+00:00	32,5421	42010	2	95,543	95,537	0,002
2013-08-08 16:24:00+00:00	32,5323	39093,9	2	1321,092	-0,003	0,002
2013-08-08 16:25:00+00:00	32,5224	95693	4	1375,302	63,913	0,002
2013-08-08 16:26:00+00:00	32,5323	81597	4	260,766	23,597	166,221
2013-08-08 16:27:00+00:00	32,5421	56832,6	3	503,529	-0,004	483,806
2013-08-08 16:28:00+00:00	32,5421	117615	2	93,727	-0,004	3,002
2013-08-08 16:29:00+00:00	32,5323	163897	1	470,281	470,275	0,002
2013-08-08 16:30:00+00:00	32,5421	82986	4	121,428	20,368	29,464
2013-08-08 16:31:00+00:00	32,5323	70103,7	2	1828,906	1828,9	0,002
2013-08-08 16:32:00+00:00	32,5224	152938	5	146,054	19,618	11,565
2013-08-08 16:33:00+00:00	32,5519	93311,5	4	564,829	4,997	486,603
2013-08-08 16:34:00+00:00	32,5619	91646,4	3	85,893	25,057	33,229
2013-08-08 16:35:00+00:00	32,5519	157582	5	1343,969	39,027	0,003
2013-08-08 16:36:00+00:00	32,5519	147734	0	0,002	-0,003	0,003
2013-08-08 16:37:00+00:00	32,5125	196056	2	24,296	24,291	0,003
2013-08-08 16:38:00+00:00	32,4928	203441	1	40,164	40,159	0,003
2013-08-08 16:39:00+00:00	32,5125	147872	1	1298,437	-0,003	0,003
2013-08-08 16:40:00+00:00	32,5519	91135	4	1325,561	13,525	1305,789
2013-08-08 16:41:00+00:00	32,5421	70220,3	2	28,103	22,713	0,003
2013-08-08 16:42:00+00:00	32,5421	69659,2	1	6,858	6,853	0,003
2013-08-08 16:43:00+00:00	32,5717	83397	1	24,313	-0,003	24,313
2013-08-08 16:44:00+00:00	32,5717	86634,9	5	152,252	75,222	0,003
2013-08-08 16:45:00+00:00	32,5519	117715	0	0,002	-0,003	0,003
2013-08-08 16:46:00+00:00	32,5519	94826,5	2	42,99	32,168	10,82
2013-08-08 16:47:00+00:00	32,5519	37166,9	1	6,635	-0,003	6,637
2013-08-08 16:48:00+00:00	32,5421	99593,4	1	102,242	102,237	0,004
2013-08-08 16:49:00+00:00	32,5125	101918	0	0,002	-0,003	0,004
2013-08-08 16:50:00+00:00	32,5125	81409,3	2	1394,121	-0,003	95,66
2013-08-08 16:51:00+00:00	32,5224	75017,8	1	5,002	-0,003	5,004
2013-08-08 16:52:00+00:00	32,5125	46833,8	2	659,64	659,635	0,004
2013-08-08 16:53:00+00:00	32,5125	59890,8	2	23,485	12,122	0,004
2013-08-08 16:54:00+00:00	32,4928	81605,1	2	97,174	55,684	41,489
2013-08-08 16:55:00+00:00	32,5027	55977,1	3	684,749	684,744	0,004
2013-08-08 16:56:00+00:00	32,5125	97869,4	3	1431,87	4,24	0,004
2013-08-08 16:57:00+00:00	32,4928	59330,7	4	1796,475	1791,57	0,004
2013-08-08 16:58:00+00:00	32,4928	47205,2	1	1298,486	-0,003	1298,487
2013-08-08 16:59:00+00:00	32,5125	98747,2	3	2603,222	2603,216	0,004
2013-08-08 17:00:00+00:00	32,5125	86569,9	2	95,149	-0,003	17,15
2013-08-08 17:01:00+00:00	32,5125	120912	3	284,925	212,725	0,004
2013-08-08 17:02:00+00:00	32,5519	89667,8	3	62,691	62,685	0,004
2013-08-08 17:03:00+00:00	32,5323	78546,8	8	698,428	643,825	0,004
2013-08-08 17:04:00+00:00	32,5519	72219,3	4	619,481	48,288	40,686
2013-08-08 17:05:00+00:00	32,5619	60013,6	4	66,004	-0,003	45,993
2013-08-08 17:06:00+00:00	32,5519	62052,1	2	359,134	19,947	0,004
2013-08-08 17:07:00+00:00	32,5224	57967	2	54,678	-0,003	0,004
2013-08-08 17:08:00+00:00	32,5224	80943,5	4	419,19	-0,003	2,832
2013-08-08 17:09:00+00:00	32,5027	62776,6	4	48,94	2,997	3,166
2013-08-08 17:10:00+00:00	32,5027	70154,3	1	47,617	-0,003	47,617
2013-08-08 17:11:00+00:00	32,4928	117939	2	56,891	9,271	47,617
2013-08-08 17:12:00+00:00	32,4731	130555	4	603,092	504,387	0,004
2013-08-08 17:13:00+00:00	32,4633	55063	1	19,214	-0,003	19,213
2013-08-08 17:14:00+00:00	32,4534	30912,4	0	0,005	-0,003	0,004
2013-08-08 17:15:00+00:00	32,483	30195	5	28,673	8,599	6,168
2013-08-08 17:16:00+00:00	32,4928	53771,2	0	0,005	-0,003	0,004
2013-08-08 17:17:00+00:00	32,5027	37192,2	1	7,815	-0,003	7,814
2013-08-08 17:18:00+00:00	32,4928	12453,2	1	39,043	-0,003	0,004
2013-08-08 17:19:00+00:00	32,4928	107469	1	16,406	-0,003	16,405
2013-08-08 17:20:00+00:00	32,483	111139	2	1413,82	1413,813	0,004
2013-08-08 17:21:00+00:00	32,483	65432	0	0,004	-0,003	0,004
2013-08-08 17:22:00+00:00	32,4928	48660,3	2	157,497	132,873	0,004
2013-08-08 17:23:00+00:00	32,4928	76996,3	3	1412,766	1388,142	0,004
2013-08-08 17:24:00+00:00	32,5125	77299,7	2	32,901	-0,003	6,087
2013-08-08 17:25:00+00:00	32,4928	36291,3	3	64,002	-0,003	0,004
2013-08-08 17:26:00+00:00	32,5027	14983,9	4	94,223	76,122	10,887
2013-08-08 17:27:00+00:00	32,5027	52638,8	0	0,004	-0,003	0,004
2013-08-08 17:28:00+00:00	32,483	81852,7	3	585,119	577,238	0,004
2013-08-08 17:29:00+00:00	32,5027	67344,7	1	157,214	157,207	0,004
2013-08-08 17:30:00+00:00	32,5125	38841,2	1	64,549	-0,003	0,004
2013-08-08 17:31:00+00:00	32,5027	108327	1	197,352	-0,003	0,004
2013-08-08 17:32:00+00:00	32,5323	183224	1	1298,579	-0,003	0,004
2013-08-08 17:33:00+00:00	32,5323	99731,5	4	1324,517	20,364	0,004
2013-08-08 17:34:00+00:00	32,5224	68526,8	2	49,316	10,72	0,004
2013-08-08 17:35:00+00:00	32,5224	57862,4	3	544,127	490,23	0,004
2013-08-08 17:36:00+00:00	32,5224	24559,5	2	28,398	22,822	0,004
2013-08-08 17:37:00+00:00	32,5125	14929,1	2	34,382	34,374	0,004
2013-08-08 17:38:00+00:00	32,5125	101278	2	549,519	549,511	0,004
2013-08-08 17:39:00+00:00	32,5027	71123,3	4	1371,53	49,114	0,004
2013-08-08 17:40:00+00:00	32,5027	22720,8	3	1463,625	157,207	1298,604
2013-08-08 17:41:00+00:00	32,5027	21948,7	1	45,831	45,823	0,004
2013-08-08 17:42:00+00:00	32,5125	19301,4	0	0,005	-0,003	0,004
2013-08-08 17:43:00+00:00	32,5027	52545,5	0	0,005	-0,003	0,004
2013-08-08 17:44:00+00:00	32,5027	57932,4	2	74,661	-0,003	0,004
2013-08-08 17:45:00+00:00	32,5027	38823,9	1	11,538	-0,003	0,004
2013-08-08 17:46:00+00:00	32,5125	61512,3	2	105,165	73,25	0,004
2013-08-08 17:47:00+00:00	32,5027	53290,3	1	14,463	14,454	0,004
2013-08-08 17:48:00+00:00	32,5125	31494,9	0	0,006	-0,003	0,004
2013-08-08 17:49:00+00:00	32,5125	52034,1	2	429,965	-0,003	0,004
2013-08-08 17:50:00+00:00	32,5027	88494,8	2	10,453	10,445	0,004
2013-08-08 17:51:00+00:00	32,483	65208,8	3	36,033	36,025	0,004
2013-08-08 17:52:00+00:00	32,5027	53520,6	2	151,953	139,375	0,004
2013-08-08 17:53:00+00:00	32,5125	36484	0	0,006	-0,002	0,004
2013-08-09 13:30:00+00:00	32,345	462347	1	18,276	0	0
2013-08-09 13:31:00+00:00	32,3154	143941	0	0	0	0
2013-08-09 13:32:00+00:00	32,2957	67345,7	2	37,766	8	0
2013-08-09 13:33:00+00:00	32,3352	85727,8	2	16,853	8,426	0
2013-08-09 13:34:00+00:00	32,3252	63561,9	0	0,001	0	0
2013-08-09 13:35:00+00:00	32,345	83068,2	2	175,129	175,128	0
2013-08-09 13:36:00+00:00	32,3352	86233,1	0	0,001	0	0
2013-08-09 13:37:00+00:00	32,3352	56585	0	0,001	0	0
2013-08-09 13:38:00+00:00	32,3252	81366,6	2	511,818	511,817	0
2013-08-09 13:39:00+00:00	32,3252	126675	1	21,704	21,703	0
2013-08-09 13:40:00+00:00	32,3056	145926	0	0,001	0	0
2013-08-09 13:41:00+00:00	32,3056	105457	0	0,001	0	0
2013-08-09 13:42:00+00:00	32,2858	150071	1	6,634	6,633	0
2013-08-09 13:43:00+00:00	32,3154	135663	0	0,001	0	0
2013-08-09 13:44:00+00:00	32,3154	97344,9	0	0,001	0	0
2013-08-09 13:45:00+00:00	32,3352	161042	1	9,593	9,592	0
2013-08-09 13:46:00+00:00	32,3548	135705	0	0,001	0	0
2013-08-09 13:47:00+00:00	32,3548	111368	0	0,001	0	0
2013-08-09 13:48:00+00:00	32,345	94853,9	1	10,393	10,392	0
2013-08-09 13:49:00+00:00	32,3352	57939,6	1	29,766	0	29,766
2013-08-09 13:50:00+00:00	32,345	73617,5	0	0	0	0
2013-08-09 13:51:00+00:00	32,3056	72146,1	1	8,062	0	8,062
2013-08-09 13:52:00+00:00	32,3056	52079,8	0	0	0	0
2013-08-09 13:53:00+00:00	32,3056	64265,1	0	0	0	0
2013-08-09 13:54:00+00:00	32,2858	60356,6	0	0	0	0
2013-08-09 13:55:00+00:00	32,2662	101908	1	29,766	0	0
2013-08-09 13:56:00+00:00	32,2662	118141	1	25,377	25,377	0
2013-08-09 13:57:00+00:00	32,2662	53432,4	0	0	0	0
2013-08-09 13:58:00+00:00	32,2662	43991,7	1	93,434	0	93,434
2013-08-09 13:59:00+00:00	32,2858	62407,2	0	0	0	0
2013-08-09 14:00:00+00:00	32,3154	100417	0	0	0	0
2013-08-09 14:01:00+00:00	32,3252	101747	0	0	0	0
2013-08-09 14:02:00+00:00	32,3056	82129,7	2	69,97	12,961	0
2013-08-09 14:03:00+00:00	32,3056	76299,3	1	8,718	8,717	0
2013-08-09 14:04:00+00:00	32,2957	80157,1	0	0	-0,001	0
2013-08-09 14:05:00+00:00	32,2858	78781,2	1	0	-0,001	0
2013-08-09 14:06:00+00:00	32,2464	112241	3	34,001	-0,001	0
2013-08-09 14:07:00+00:00	32,2366	74886,9	1	27,514	-0,001	0
2013-08-09 14:08:00+00:00	32,2169	78852,2	1	5,831	-0,001	5,831
2013-08-09 14:09:00+00:00	32,2464	68903,2	1	15,46	-0,001	0
2013-08-09 14:10:00+00:00	32,2366	62912,5	1	17,72	-0,001	17,72
2013-08-09 14:11:00+00:00	32,2366	79719,8	1	5,385	-0,001	0
2013-08-09 14:12:00+00:00	32,2464	58144,5	0	0	-0,001	0
2013-08-09 14:13:00+00:00	32,2662	70824,1	0	0	-0,001	0
2013-08-09 14:14:00+00:00	32,276	45387,9	0	0	-0,001	0
2013-08-09 14:15:00+00:00	32,3056	60625,4	1	14,56	-0,001	0
2013-08-09 14:16:00+00:00	32,2662	84307,2	1	29,766	-0,001	0
2013-08-09 14:17:00+00:00	32,276	104614	1	22,826	22,824	0
2013-08-09 14:18:00+00:00	32,276	54478,4	2	78,383	78,381	0
2013-08-09 14:19:00+00:00	32,2662	75815,2	1	61,636	61,634	0
2013-08-09 14:20:00+00:00	32,2366	80373,3	1	30	29,998	0
2013-08-09 14:21:00+00:00	32,2267	76313,5	1	58,06	58,058	0
2013-08-09 14:22:00+00:00	32,2169	23512,3	0	0	-0,002	0
2013-08-09 14:23:00+00:00	32,2267	32934,7	1	20,224	-0,002	0
2013-08-09 14:24:00+00:00	32,2563	60717,8	1	10,955	-0,002	0
2013-08-09 14:25:00+00:00	32,2662	63369,2	0	0,001	-0,002	0
2013-08-09 14:26:00+00:00	32,2563	65382,3	1	3,163	-0,002	3,162
2013-08-09 14:27:00+00:00	32,2366	87051,9	1	102,25	-0,002	0
2013-08-09 14:28:00+00:00	32,2267	103350	1	102,25	102,248	0
2013-08-09 14:29:00+00:00	32,2169	29495,9	3	117,352	94,833	0
2013-08-09 14:30:00+00:00	32,2169	36713,3	0	0,001	-0,002	0
2013-08-09 14:31:00+00:00	32,2366	53863,6	2	26,924	26,921	0
2013-08-09 14:32:00+00:00	32,2366	29689,7	0	0,001	-0,002	0
2013-08-09 14:33:00+00:00	32,2267	39668,1	1	7,938	-0,002	0
2013-08-09 14:34:00+00:00	32,207	56571,8	0	0,001	-0,002	0
2013-08-09 14:35:00+00:00	32,1676	80085,1	0	0,001	-0,002	0
2013-08-09 14:36:00+00:00	32,1381	119391	1	60,192	-0,002	0
2013-08-09 14:37:00+00:00	32,1577	124557	1	5,197	-0,002	0
2013-08-09 14:38:00+00:00	32,1577	66964,1	1	23,876	23,873	0
2013-08-09 14:39:00+00:00	32,1479	113515	1	21,588	21,585	0
2013-08-09 14:40:00+00:00	32,1479	53819,9	0	0,001	-0,002	0
2013-08-09 14:41:00+00:00	32,1577	49318,8	1	32,956	-0,002	0
2013-08-09 14:42:00+00:00	32,1479	91675,8	0	0,001	-0,002	0
2013-08-09 14:43:00+00:00	32,1479	78371,3	1	60,192	-0,002	0
2013-08-09 14:44:00+00:00	32,1676	111017	1	1301,214	1301,211	0
2013-08-09 14:45:00+00:00	32,1873	69075,7	1	26,889	26,886	0
2013-08-09 14:46:00+00:00	32,2169	82960,7	0	0	-0,003	0
2013-08-09 14:47:00+00:00	32,207	121921	1	7,937	-0,003	0
2013-08-09 14:48:00+00:00	32,207	106081	1	35,693	35,69	0
2013-08-09 14:49:00+00:00	32,1676	110175	3	45,43	-0,003	3,162
2013-08-09 14:50:00+00:00	32,207	86743,4	1	35,623	-0,003	0
2013-08-09 14:51:00+00:00	32,1873	79001,4	0	0	-0,003	0
2013-08-09 14:52:00+00:00	32,1775	74059,8	0	0	-0,003	0
2013-08-09 14:53:00+00:00	32,1577	80942,4	0	0	-0,003	0
2013-08-09 14:54:00+00:00	32,1577	67565,9	1	25,318	25,315	0
2013-08-09 14:55:00+00:00	32,1676	52436,9	0	0	-0,003	0
2013-08-09 14:56:00+00:00	32,1676	29135,7	1	18,028	-0,003	0
2013-08-09 14:57:00+00:00	32,1676	77944,1	1	63,262	63,258	0
2013-08-09 14:58:00+00:00	32,1676	109069	0	0,001	-0,003	0
2013-08-09 14:59:00+00:00	32,1577	47180,8	0	0,001	-0,003	0
2013-08-09 15:00:00+00:00	32,1479	109938	0	0,001	-0,003	0
2013-08-09 15:01:00+00:00	32,1381	112654	2	405,277	-0,003	0
2013-08-09 15:02:00+00:00	32,1281	76151,2	2	10,875	10,871	0
2013-08-09 15:03:00+00:00	32,0986	106905	4	1335,5	-0,003	0
2013-08-09 15:04:00+00:00	32,0986	112555	2	1318,359	1318,355	0
2013-08-09 15:05:00+00:00	32,0887	137874	1	8,776	8,772	0
2013-08-09 15:06:00+00:00	32,0691	105604	3	73,625	35,718	0
2013-08-09 15:07:00+00:00	32,0691	63707	1	3,607	-0,003	0
2013-08-09 15:08:00+00:00	32,0691	65900,8	1	31,624	-0,003	0
2013-08-09 15:09:00+00:00	32,0789	81747,1	1	73,302	73,298	0
2013-08-09 15:10:00+00:00	32,0986	95606,7	0	0,001	-0,003	0
2013-08-09 15:11:00+00:00	32,1183	84549,7	3	103,827	40,42	0
2013-08-09 15:12:00+00:00	32,1183	93510,3	0	0,001	-0,003	0
2013-08-09 15:13:00+00:00	32,1085	104713	1	5,197	-0,003	0
2013-08-09 15:14:00+00:00	32,1381	53611,9	1	9,328	-0,003	0
2013-08-09 15:15:00+00:00	32,1381	40205,9	0	0,001	-0,003	0
2013-08-09 15:16:00+00:00	32,1281	88210,7	4	216,916	111,729	105,183
2013-08-09 15:17:00+00:00	32,0887	86149,8	1	20,495	20,491	0
2013-08-09 15:18:00+00:00	32,0789	47981,4	0	0,001	-0,003	0
2013-08-09 15:19:00+00:00	32,0789	113151	2	83,728	34,217	0
2013-08-09 15:20:00+00:00	32,0691	121563	0	0,001	-0,003	0
2013-08-09 15:21:00+00:00	32,0691	49897,2	2	65,542	-0,003	0
2013-08-09 15:22:00+00:00	32,0691	42668,6	1	8,064	-0,003	0
2013-08-09 15:23:00+00:00	32,0592	36125,8	3	69,443	9,846	0
2013-08-09 15:24:00+00:00	32,0592	39133,4	4	78,32	5,474	0
2013-08-09 15:25:00+00:00	32,0493	84278,8	2	36,345	-0,003	25,904
2013-08-09 15:26:00+00:00	32,0099	118008	2	35,191	-0,003	25,14
2013-08-09 15:27:00+00:00	32,0198	68930,6	2	121,556	121,551	0
2013-08-09 15:28:00+00:00	32,0395	83873,9	5	56,889	11,829	36,23
2013-08-09 15:29:00+00:00	32,0296	36339,9	0	0,002	-0,003	0
2013-08-09 15:30:00+00:00	32,0493	124323	1	38,146	38,141	0
2013-08-09 15:31:00+00:00	32,0691	116324	0	0,002	-0,003	0
2013-08-09 15:32:00+00:00	32,0789	101998	0	0,002	-0,003	0
2013-08-09 15:33:00+00:00	32,0887	50132,5	0	0,002	-0,003	0
2013-08-09 15:34:00+00:00	32,0986	56775,7	1	7,939	-0,003	0
2013-08-09 15:35:00+00:00	32,1281	105860	0	0,002	-0,003	0
2013-08-09 15:36:00+00:00	32,1676	92341,4	1	118,809	118,804	0
2013-08-09 15:37:00+00:00	32,1577	94582,9	0	0,002	-0,003	0
2013-08-09 15:38:00+00:00	32,1381	87249,8	0	0,002	-0,003	0
2013-08-09 15:39:00+00:00	32,1183	69562,8	1	470,756	-0,003	0
2013-08-09 15:40:00+00:00	32,1183	51625,2	1	24,374	-0,003	0
2013-08-09 15:41:00+00:00	32,1085	26825,2	2	1326,57	1301,366	25,199
2013-08-09 15:42:00+00:00	32,0986	20207,5	0	0,002	-0,003	0
2013-08-09 15:43:00+00:00	32,0986	59314,5	0	0,002	-0,003	0
2013-08-09 15:44:00+00:00	32,0986	61230,2	2	1331,827	1301,375	0
2013-08-09 15:45:00+00:00	32,1085	18636,8	2	33,387	33,382	0
2013-08-09 15:46:00+00:00	32,1183	9543,12	0	0,002	-0,003	0
2013-08-09 15:47:00+00:00	32,1183	17749,9	2	29,751	29,746	0
2013-08-09 15:48:00+00:00	32,1085	41843,7	0	0,002	-0,003	0
2013-08-09 15:49:00+00:00	32,1281	82181,5	0	0,002	-0,003	0
2013-08-09 15:50:00+00:00	32,1479	107544	0	0,002	-0,003	0
2013-08-09 15:51:00+00:00	32,1676	94826,5	0	0,002	-0,003	0
2013-08-09 15:52:00+00:00	32,1676	32006,2	1	1,002	0,997	0
2013-08-09 15:53:00+00:00	32,1775	49485,2	1	63,814	63,809	0
2013-08-09 15:54:00+00:00	32,1873	36536,8	0	0,002	-0,003	0
2013-08-09 15:55:00+00:00	32,1971	42351	0	0,002	-0,003	0
2013-08-09 15:56:00+00:00	32,2169	54607,3	0	0,002	-0,003	0
2013-08-09 15:57:00+00:00	32,2267	60427,5	0	0,002	-0,003	0
2013-08-09 15:58:00+00:00	32,2464	91306,5	1	63,814	-0,003	0
2013-08-09 15:59:00+00:00	32,2267	154501	0	0,002	-0,003	0
2013-08-09 16:00:00+00:00	32,2366	174423	0	0,002	-0,003	0
2013-08-09 16:01:00+00:00	32,2464	54858	5	683,671	211,132	71,035
2013-08-09 16:02:00+00:00	32,2563	71099,1	1	36,002	-0,003	0
2013-08-09 16:03:00+00:00	32,2662	143594	2	98,621	63,817	0
2013-08-09 16:04:00+00:00	32,3252	215850	6	342,634	75,607	5
2013-08-09 16:05:00+00:00	32,3154	178653	5	147,417	104,892	0
2013-08-09 16:06:00+00:00	32,3154	107602	2	29,017	-0,003	8,718
2013-08-09 16:07:00+00:00	32,3056	139254	1	19,976	-0,003	0
2013-08-09 16:08:00+00:00	32,2957	103566	1	28,654	-0,003	0
2013-08-09 16:09:00+00:00	32,2858	143336	1	19,366	19,362	0
2013-08-09 16:10:00+00:00	32,2957	31252,3	0	0,001	-0,003	0
2013-08-09 16:11:00+00:00	32,3154	42184,5	1	1301,456	-0,003	1301,455
2013-08-09 16:12:00+00:00	32,3154	70439,5	0	0,001	-0,003	0
2013-08-09 16:13:00+00:00	32,3056	60114,1	2	17,95	1,729	0
2013-08-09 16:14:00+00:00	32,3056	28650,7	1	185,627	185,623	0
2013-08-09 16:15:00+00:00	32,2858	36820,9	2	32,796	32,792	0
2013-08-09 16:16:00+00:00	32,2858	18411,5	4	93,382	30,378	0
2013-08-09 16:17:00+00:00	32,2858	34775,4	3	600,564	470,775	0
2013-08-09 16:18:00+00:00	32,276	71765,7	0	0,001	-0,003	0
2013-08-09 16:19:00+00:00	32,276	32819	2	502,67	470,775	31,89
2013-08-09 16:20:00+00:00	32,276	38911,2	0	0,001	-0,003	0
2013-08-09 16:21:00+00:00	32,3056	95682,8	2	20,348	12,407	0
2013-08-09 16:22:00+00:00	32,276	105859	0	0,001	-0,003	0
2013-08-09 16:23:00+00:00	32,2858	45731,9	1	21,611	-0,003	0
2013-08-09 16:24:00+00:00	32,276	52567,9	1	8,889	-0,003	0
2013-08-09 16:25:00+00:00	32,2858	49844,4	2	59,526	40,209	19,313
2013-08-09 16:26:00+00:00	32,3056	40822,9	0	0,001	-0,003	0
2013-08-09 16:27:00+00:00	32,3154	26872	0	0,001	-0,003	0
2013-08-09 16:28:00+00:00	32,3056	58361,7	0	0,001	-0,003	0
2013-08-09 16:29:00+00:00	32,3056	76242,5	1	26,59	-0,003	0
2013-08-09 16:30:00+00:00	32,3154	77995,9	1	1301,425	1301,421	0
2013-08-09 16:31:00+00:00	32,3252	29830,7	1	16,794	-0,003	0
2013-08-09 16:32:00+00:00	32,3252	37305,9	3	85,536	78,461	7,071
2013-08-09 16:33:00+00:00	32,3154	32184,9	2	32,91	24,246	0
2013-08-09 16:34:00+00:00	32,3252	52906,7	0	0,001	-0,003	0
2013-08-09 16:35:00+00:00	32,3154	51269	0	0,001	-0,003	0
2013-08-09 16:36:00+00:00	32,3252	18497,7	0	0,001	-0,003	0
2013-08-09 16:37:00+00:00	32,3252	7573,62	2	1317,336	-0,003	0
2013-08-09 16:38:00+00:00	32,3252	19935,6	0	0,001	-0,003	0
2013-08-09 16:39:00+00:00	32,3252	31131,5	1	71,036	71,032	0
2013-08-09 16:40:00+00:00	32,3252	30020,5	2	409,262	409,258	0
2013-08-09 16:41:00+00:00	32,3154	37450	4	1382,609	62,221	0
2013-08-09 16:42:00+00:00	32,3056	5930,84	0	0,002	-0,003	0
2013-08-09 16:43:00+00:00	32,3154	24579,7	0	0,002	-0,003	0
2013-08-09 16:44:00+00:00	32,2957	38522,6	2	45,112	26,055	0
2013-08-09 16:45:00+00:00	32,2858	12633,9	1	35,751	-0,003	0
2013-08-09 16:46:00+00:00	32,2957	10157,1	3	569,101	559,931	0
2013-08-09 16:47:00+00:00	32,2858	28076,3	1	3,466	3,461	0
2013-08-09 16:48:00+00:00	32,2957	39617,4	2	545,414	-0,003	545,412
2013-08-09 16:49:00+00:00	32,3056	15550	0	0,002	-0,003	0
2013-08-09 16:50:00+00:00	32,3056	26670	0	0,002	-0,003	0
2013-08-09 16:51:00+00:00	32,3252	28636,4	1	73,296	73,291	0
2013-08-09 16:52:00+00:00	32,3056	46452,3	1	531,857	531,852	0
2013-08-09 16:53:00+00:00	32,3056	43462	1	8,126	-0,003	0
2013-08-09 16:54:00+00:00	32,2957	34932,6	1	531,859	531,854	0
2013-08-09 16:55:00+00:00	32,2858	57196,8	2	52,525	13,112	0
2013-08-09 16:56:00+00:00	32,2858	37627,6	5	2636,543	24,884	1301,584
2013-08-09 16:57:00+00:00	32,2957	15442,5	3	1624,657	314,581	1301,586
2013-08-09 16:58:00+00:00	32,3056	13957	3	512,881	512,877	-0,001
2013-08-09 16:59:00+00:00	32,2957	21998,4	1	3,465	3,461	-0,001
2013-08-09 17:00:00+00:00	32,3056	19301,4	5	137,669	137,665	-0,001
2013-08-09 17:01:00+00:00	32,3056	19953,8	1	57,009	-0,004	-0,001
2013-08-09 17:02:00+00:00	32,3056	32691,2	1	4,583	4,579	-0,001
2013-08-09 17:03:00+00:00	32,2858	63293,1	2	138,162	67,116	-0,001
2013-08-09 17:04:00+00:00	32,2858	42160,2	0	0	-0,003	-0,001
2013-08-09 17:05:00+00:00	32,2957	21907,1	1	51,595	51,592	-0,001
2013-08-09 17:06:00+00:00	32,276	41159,7	2	95,489	95,486	-0,001
2013-08-09 17:07:00+00:00	32,276	3032,9	2	108,421	-0,002	-0,001
2013-08-09 17:08:00+00:00	32,2858	7380,82	2	587,55	587,548	-0,001
2013-08-09 17:09:00+00:00	32,276	18994,9	1	32,879	-0,002	-0,001
2013-08-09 17:10:00+00:00	32,3154	31478,6	1	531,874	531,871	-0,001
2013-08-09 17:11:00+00:00	32,3154	20167,9	1	24,78	24,777	-0,001
2013-08-09 17:12:00+00:00	32,2957	49070,2	0	0,001	-0,002	-0,001
2013-08-09 17:13:00+00:00	32,2957	39724,9	4	1357,636	1324,754	-0,001
2013-08-09 17:14:00+00:00	32,3056	14858	3	568,438	562,434	-0,001
2013-08-09 17:15:00+00:00	32,3154	32917,5	1	37,365	37,361	-0,001
2013-08-09 17:16:00+00:00	32,3154	28994,6	1	1301,627	1301,623	-0,001
2013-08-09 17:17:00+00:00	32,3154	10327,4	1	1301,632	1301,628	-0,001
2013-08-09 17:18:00+00:00	32,3056	13542	0	0,002	-0,002	-0,001
2013-08-09 17:19:00+00:00	32,3154	15840,2	1	22,385	-0,002	22,382
2013-08-09 17:20:00+00:00	32,3252	63844	1	109,135	109,131	-0,001
2013-08-09 17:21:00+00:00	32,3154	54783,9	1	21,002	20,998	-0,001
2013-08-09 17:22:00+00:00	32,3154	49905,3	0	0,002	-0,002	-0,001
2013-08-09 17:23:00+00:00	32,3056	55653,5	5	23,098	4,16	3,161
2013-08-09 17:24:00+00:00	32,3056	23341,8	0	0,002	-0,002	-0,001
2013-08-09 17:25:00+00:00	32,3154	175679	2	130,306	130,302	-0,001
2013-08-09 17:26:00+00:00	32,3746	364430	1	17,947	17,943	-0,001
2013-08-09 17:27:00+00:00	32,3548	89527,8	3	73,571	73,567	-0,001
2013-08-09 17:28:00+00:00	32,3746	67677,5	0	0,003	-0,001	-0,001
2013-08-09 17:29:00+00:00	32,3746	58574,8	0	0,003	-0,001	-0,001
2013-08-09 17:30:00+00:00	32,3942	41710,6	1	21,912	21,908	-0,001
